Timestamp,UTC,Callsign,Position
1532033522,2018-07-19T20:52:02Z,KNE434,"20.255219,39.793903"
1532033529,2018-07-19T20:52:09Z,KNE434,"20.265352,39.786789"
1532033540,2018-07-19T20:52:20Z,KNE434,"20.281227,39.778446"
1532033548,2018-07-19T20:52:28Z,KNE434,"20.297104,39.771046"
1532033618,2018-07-19T20:53:38Z,KNE434,"20.418503,39.71582"
1532033679,2018-07-19T20:54:39Z,KNE434,"20.524836,39.668034"
1532033739,2018-07-19T20:55:39Z,KNE434,"20.624643,39.623043"
1532033774,2018-07-19T20:56:14Z,KNE434,"20.68046,39.597923"
1532033803,2018-07-19T20:56:43Z,KNE434,"20.735531,39.573105"
1532033834,2018-07-19T20:57:14Z,KNE434,"20.788376,39.549164"
1532033867,2018-07-19T20:57:47Z,KNE434,"20.842833,39.524563"
1532033898,2018-07-19T20:58:18Z,KNE434,"20.895676,39.500656"
1532033928,2018-07-19T20:58:48Z,KNE434,"20.948275,39.476822"
1532033942,2018-07-19T20:59:02Z,KNE434,"20.969696,39.46711"
1532033955,2018-07-19T20:59:15Z,KNE434,"20.99057,39.457642"
1532033967,2018-07-19T20:59:27Z,KNE434,"21.01062,39.44862"
1532033980,2018-07-19T20:59:40Z,KNE434,"21.031324,39.43924"
1532033993,2018-07-19T20:59:53Z,KNE434,"21.051573,39.429981"
1532034004,2018-07-19T21:00:04Z,KNE434,"21.071173,39.421082"
1532034017,2018-07-19T21:00:17Z,KNE434,"21.090445,39.412281"
1532034029,2018-07-19T21:00:29Z,KNE434,"21.108948,39.403915"
1532034041,2018-07-19T21:00:41Z,KNE434,"21.127808,39.395374"
1532034055,2018-07-19T21:00:55Z,KNE434,"21.146494,39.386951"
1532034068,2018-07-19T21:01:08Z,KNE434,"21.164742,39.378662"
1532034080,2018-07-19T21:01:20Z,KNE434,"21.18132,39.371105"
1532034088,2018-07-19T21:01:28Z,KNE434,"21.193542,39.365513"
1532034101,2018-07-19T21:01:41Z,KNE434,"21.211201,39.357452"
1532034113,2018-07-19T21:01:53Z,KNE434,"21.227121,39.350178"
1532034123,2018-07-19T21:02:03Z,KNE434,"21.239738,39.344482"
1532034135,2018-07-19T21:02:15Z,KNE434,"21.25589,39.337196"
1532034149,2018-07-19T21:02:29Z,KNE434,"21.271767,39.330036"
1532034161,2018-07-19T21:02:41Z,KNE434,"21.287313,39.322968"
1532034177,2018-07-19T21:02:57Z,KNE434,"21.306726,39.314117"
1532034189,2018-07-19T21:03:09Z,KNE434,"21.321716,39.307301"
1532034201,2018-07-19T21:03:21Z,KNE434,"21.336594,39.300491"
1532034217,2018-07-19T21:03:37Z,KNE434,"21.354813,39.292252"
1532034229,2018-07-19T21:03:49Z,KNE434,"21.368919,39.285839"
1532034241,2018-07-19T21:04:01Z,KNE434,"21.383698,39.279068"
1532034255,2018-07-19T21:04:15Z,KNE434,"21.397522,39.272827"
1532034268,2018-07-19T21:04:28Z,KNE434,"21.411142,39.266663"
1532034279,2018-07-19T21:04:39Z,KNE434,"21.423889,39.260891"
1532034285,2018-07-19T21:04:45Z,KNE434,"21.429764,39.258221"
1532034291,2018-07-19T21:04:51Z,KNE434,"21.435974,39.255348"
1532034301,2018-07-19T21:05:01Z,KNE434,"21.44577,39.250904"
1532034307,2018-07-19T21:05:07Z,KNE434,"21.451317,39.248302"
1532034313,2018-07-19T21:05:13Z,KNE434,"21.457214,39.24556"
1532034323,2018-07-19T21:05:23Z,KNE434,"21.466074,39.241688"
1532034329,2018-07-19T21:05:29Z,KNE434,"21.471909,39.239319"
1532034343,2018-07-19T21:05:43Z,KNE434,"21.485733,39.233974"
1532034351,2018-07-19T21:05:51Z,KNE434,"21.492191,39.231464"
1532034357,2018-07-19T21:05:57Z,KNE434,"21.497543,39.229332"
1532034366,2018-07-19T21:06:06Z,KNE434,"21.506378,39.225887"
1532034378,2018-07-19T21:06:18Z,KNE434,"21.517502,39.221493"
1532034384,2018-07-19T21:06:24Z,KNE434,"21.523453,39.219143"
1532034391,2018-07-19T21:06:31Z,KNE434,"21.529154,39.216919"
1532034402,2018-07-19T21:06:42Z,KNE434,"21.540298,39.212502"
1532034412,2018-07-19T21:06:52Z,KNE434,"21.548996,39.209106"
1532034418,2018-07-19T21:06:58Z,KNE434,"21.554398,39.206959"
1532034425,2018-07-19T21:07:05Z,KNE434,"21.560074,39.204762"
1532034433,2018-07-19T21:07:13Z,KNE434,"21.566908,39.202068"
1532034439,2018-07-19T21:07:19Z,KNE434,"21.572819,39.199677"
1532034689,2018-07-19T21:11:29Z,KNE434,"21.682577,39.153366"
1532034810,2018-07-19T21:13:30Z,KNE434,"21.675213,39.152691"
1532034817,2018-07-19T21:13:37Z,KNE434,"21.67499,39.152042"
1532034824,2018-07-19T21:13:44Z,KNE434,"21.674746,39.151333"
1532034831,2018-07-19T21:13:51Z,KNE434,"21.674547,39.150784"
1532034843,2018-07-19T21:14:03Z,KNE434,"21.674171,39.149693"
1532034855,2018-07-19T21:14:15Z,KNE434,"21.673794,39.148594"
1532034867,2018-07-19T21:14:27Z,KNE434,"21.673428,39.147507"
1532034873,2018-07-19T21:14:33Z,KNE434,"21.673256,39.146996"
1532034885,2018-07-19T21:14:45Z,KNE434,"21.672924,39.146111"
1532034892,2018-07-19T21:14:52Z,KNE434,"21.672855,39.145786"
1532034899,2018-07-19T21:14:59Z,KNE434,"21.672953,39.145458"
1532034909,2018-07-19T21:15:09Z,KNE434,"21.673542,39.145149"
1532034915,2018-07-19T21:15:15Z,KNE434,"21.673838,39.14505"
1532034922,2018-07-19T21:15:22Z,KNE434,"21.674183,39.144913"
1532034931,2018-07-19T21:15:31Z,KNE434,"21.674606,39.144924"
1532034937,2018-07-19T21:15:37Z,KNE434,"21.674652,39.145203"
1532034945,2018-07-19T21:15:45Z,KNE434,"21.674561,39.145496"
1532034954,2018-07-19T21:15:54Z,KNE434,"21.67448,39.14571"
1532034989,2018-07-19T21:16:29Z,KNE434,"21.672884,39.145954"
1532204307,2018-07-21T20:18:27Z,KNE434,"18.42128,42.199223"
1532204368,2018-07-21T20:19:28Z,KNE434,"18.4991,42.106869"
1532204431,2018-07-21T20:20:31Z,KNE434,"18.582779,42.007748"
1532204492,2018-07-21T20:21:32Z,KNE434,"18.666283,41.908848"
1532204555,2018-07-21T20:22:35Z,KNE434,"18.749937,41.809669"
1532204617,2018-07-21T20:23:37Z,KNE434,"18.832941,41.712143"
1532204679,2018-07-21T20:24:39Z,KNE434,"18.919189,41.609932"
1532204741,2018-07-21T20:25:41Z,KNE434,"19.005323,41.507797"
1532204802,2018-07-21T20:26:42Z,KNE434,"19.08963,41.40752"
1532204864,2018-07-21T20:27:44Z,KNE434,"19.174774,41.306297"
1532204929,2018-07-21T20:28:49Z,KNE434,"19.261547,41.202927"
1532204990,2018-07-21T20:29:50Z,KNE434,"19.345945,41.102051"
1532205050,2018-07-21T20:30:50Z,KNE434,"19.422134,40.99725"
1532205113,2018-07-21T20:31:53Z,KNE434,"19.498917,40.885071"
1532205176,2018-07-21T20:32:56Z,KNE434,"19.573866,40.776207"
1532205242,2018-07-21T20:34:02Z,KNE434,"19.651932,40.662167"
1532205303,2018-07-21T20:35:03Z,KNE434,"19.727188,40.552204"
1532205366,2018-07-21T20:36:06Z,KNE434,"19.801895,40.442635"
1532205426,2018-07-21T20:37:06Z,KNE434,"19.87706,40.332108"
1532205454,2018-07-21T20:37:34Z,KNE434,"19.909836,40.283875"
1532205546,2018-07-21T20:39:06Z,KNE434,"20.021896,40.118587"
1532205611,2018-07-21T20:40:11Z,KNE434,"20.099396,40.003967"
1532205673,2018-07-21T20:41:13Z,KNE434,"20.171736,39.896301"
1532205735,2018-07-21T20:42:15Z,KNE434,"20.257187,39.794296"
1532205800,2018-07-21T20:43:20Z,KNE434,"20.367188,39.715771"
1532205864,2018-07-21T20:44:24Z,KNE434,"20.477678,39.666039"
1532205929,2018-07-21T20:45:29Z,KNE434,"20.587494,39.618595"
1532205958,2018-07-21T20:45:58Z,KNE434,"20.638458,39.596199"
1532205991,2018-07-21T20:46:31Z,KNE434,"20.685999,39.575401"
1532206023,2018-07-21T20:47:03Z,KNE434,"20.730286,39.555882"
1532206055,2018-07-21T20:47:35Z,KNE434,"20.774139,39.53651"
1532206084,2018-07-21T20:48:04Z,KNE434,"20.817276,39.517624"
1532206117,2018-07-21T20:48:37Z,KNE434,"20.859406,39.499294"
1532206151,2018-07-21T20:49:11Z,KNE434,"20.900894,39.481281"
1532206181,2018-07-21T20:49:41Z,KNE434,"20.941059,39.463589"
1532206213,2018-07-21T20:50:13Z,KNE434,"20.981735,39.445576"
1532206225,2018-07-21T20:50:25Z,KNE434,"20.997803,39.438515"
1532206238,2018-07-21T20:50:38Z,KNE434,"21.014193,39.431278"
1532206250,2018-07-21T20:50:50Z,KNE434,"21.03002,39.424286"
1532206262,2018-07-21T20:51:02Z,KNE434,"21.044907,39.417747"
1532206275,2018-07-21T20:51:15Z,KNE434,"21.060104,39.411057"
1532206288,2018-07-21T20:51:28Z,KNE434,"21.075027,39.404415"
1532206301,2018-07-21T20:51:41Z,KNE434,"21.090445,39.397533"
1532206312,2018-07-21T20:51:52Z,KNE434,"21.105194,39.391029"
1532206325,2018-07-21T20:52:05Z,KNE434,"21.121262,39.383888"
1532206338,2018-07-21T20:52:18Z,KNE434,"21.136765,39.377033"
1532206351,2018-07-21T20:52:31Z,KNE434,"21.150421,39.371006"
1532206364,2018-07-21T20:52:44Z,KNE434,"21.165907,39.364216"
1532206377,2018-07-21T20:52:57Z,KNE434,"21.179993,39.35807"
1532206391,2018-07-21T20:53:11Z,KNE434,"21.193451,39.352177"
1532206403,2018-07-21T20:53:23Z,KNE434,"21.20636,39.346569"
1532206415,2018-07-21T20:53:35Z,KNE434,"21.219223,39.340942"
1532206429,2018-07-21T20:53:49Z,KNE434,"21.231638,39.335529"
1532206441,2018-07-21T20:54:01Z,KNE434,"21.243322,39.330292"
1532206452,2018-07-21T20:54:12Z,KNE434,"21.255981,39.324711"
1532206465,2018-07-21T20:54:25Z,KNE434,"21.268341,39.319218"
1532206474,2018-07-21T20:54:34Z,KNE434,"21.277817,39.314976"
1532206491,2018-07-21T20:54:51Z,KNE434,"21.293646,39.307911"
1532206503,2018-07-21T20:55:03Z,KNE434,"21.305557,39.302639"
1532206516,2018-07-21T20:55:16Z,KNE434,"21.318192,39.297047"
1532206528,2018-07-21T20:55:28Z,KNE434,"21.330793,39.291584"
1532206541,2018-07-21T20:55:41Z,KNE434,"21.342852,39.286297"
1532206553,2018-07-21T20:55:53Z,KNE434,"21.353977,39.281414"
1532206560,2018-07-21T20:56:00Z,KNE434,"21.360401,39.278614"
1532206572,2018-07-21T20:56:12Z,KNE434,"21.372133,39.273426"
1532206578,2018-07-21T20:56:18Z,KNE434,"21.378479,39.27063"
1532206586,2018-07-21T20:56:26Z,KNE434,"21.384468,39.268036"
1532206597,2018-07-21T20:56:37Z,KNE434,"21.396107,39.262897"
1532206606,2018-07-21T20:56:46Z,KNE434,"21.404755,39.259693"
1532206612,2018-07-21T20:56:52Z,KNE434,"21.41066,39.257946"
1532206618,2018-07-21T20:56:58Z,KNE434,"21.41684,39.2561"
1532206624,2018-07-21T20:57:04Z,KNE434,"21.423386,39.25415"
1532206631,2018-07-21T20:57:11Z,KNE434,"21.429749,39.252254"
1532206637,2018-07-21T20:57:17Z,KNE434,"21.435516,39.250454"
1532206643,2018-07-21T20:57:23Z,KNE434,"21.442017,39.248608"
1532206649,2018-07-21T20:57:29Z,KNE434,"21.448746,39.246811"
1532206656,2018-07-21T20:57:36Z,KNE434,"21.45439,39.245197"
1532206662,2018-07-21T20:57:42Z,KNE434,"21.461046,39.243061"
1532206669,2018-07-21T20:57:49Z,KNE434,"21.467056,39.241016"
1532206675,2018-07-21T20:57:55Z,KNE434,"21.472918,39.238892"
1532206681,2018-07-21T20:58:01Z,KNE434,"21.478458,39.236755"
1532206687,2018-07-21T20:58:07Z,KNE434,"21.48316,39.234924"
1532206699,2018-07-21T20:58:19Z,KNE434,"21.49489,39.230396"
1532206705,2018-07-21T20:58:25Z,KNE434,"21.50057,39.228058"
1532206712,2018-07-21T20:58:32Z,KNE434,"21.505188,39.226334"
1532206718,2018-07-21T20:58:38Z,KNE434,"21.511324,39.223888"
1532206724,2018-07-21T20:58:44Z,KNE434,"21.516632,39.22179"
1532206730,2018-07-21T20:58:50Z,KNE434,"21.522123,39.219616"
1532206737,2018-07-21T20:58:57Z,KNE434,"21.527384,39.217579"
1532206743,2018-07-21T20:59:03Z,KNE434,"21.532457,39.215595"
1532206749,2018-07-21T20:59:09Z,KNE434,"21.538044,39.213409"
1532206758,2018-07-21T20:59:18Z,KNE434,"21.545746,39.210403"
1532206769,2018-07-21T20:59:29Z,KNE434,"21.553619,39.20726"
1532206781,2018-07-21T20:59:41Z,KNE434,"21.563927,39.203236"
1532206787,2018-07-21T20:59:47Z,KNE434,"21.569,39.201218"
1532206793,2018-07-21T20:59:53Z,KNE434,"21.573704,39.199371"
1532206799,2018-07-21T20:59:59Z,KNE434,"21.578293,39.197571"
1532206815,2018-07-21T21:00:15Z,KNE434,"21.588461,39.193573"
1532206937,2018-07-21T21:02:17Z,KNE434,"21.661781,39.164631"
1532206947,2018-07-21T21:02:27Z,KNE434,"21.668667,39.161942"
1532206953,2018-07-21T21:02:33Z,KNE434,"21.671381,39.160881"
1532206959,2018-07-21T21:02:39Z,KNE434,"21.673874,39.159904"
1532206965,2018-07-21T21:02:45Z,KNE434,"21.67613,39.158924"
1532206971,2018-07-21T21:02:51Z,KNE434,"21.678074,39.158234"
1532206977,2018-07-21T21:02:57Z,KNE434,"21.679493,39.157677"
1532206984,2018-07-21T21:03:04Z,KNE434,"21.680389,39.157269"
1532206991,2018-07-21T21:03:11Z,KNE434,"21.68121,39.156723"
1532206999,2018-07-21T21:03:19Z,KNE434,"21.681763,39.156239"
1532207008,2018-07-21T21:03:28Z,KNE434,"21.682365,39.15546"
1532207025,2018-07-21T21:03:45Z,KNE434,"21.683224,39.154324"
1532207034,2018-07-21T21:03:54Z,KNE434,"21.683451,39.1539"
1532207062,2018-07-21T21:04:22Z,KNE434,"21.682365,39.153427"
1532207068,2018-07-21T21:04:28Z,KNE434,"21.682007,39.153584"
1532207077,2018-07-21T21:04:37Z,KNE434,"21.681309,39.153851"
1532207091,2018-07-21T21:04:51Z,KNE434,"21.680216,39.154282"
1532207099,2018-07-21T21:04:59Z,KNE434,"21.679413,39.154613"
1532207106,2018-07-21T21:05:06Z,KNE434,"21.678852,39.154823"
1532207115,2018-07-21T21:05:15Z,KNE434,"21.67804,39.155148"
1532207125,2018-07-21T21:05:25Z,KNE434,"21.677038,39.15554"
1532207132,2018-07-21T21:05:32Z,KNE434,"21.676723,39.155659"
1532207138,2018-07-21T21:05:38Z,KNE434,"21.676456,39.155655"
1532207146,2018-07-21T21:05:46Z,KNE434,"21.67613,39.155338"
1532207153,2018-07-21T21:05:53Z,KNE434,"21.676025,39.154987"
1532207159,2018-07-21T21:05:59Z,KNE434,"21.675888,39.154598"
1532207167,2018-07-21T21:06:07Z,KNE434,"21.675722,39.154167"
1532207173,2018-07-21T21:06:13Z,KNE434,"21.675499,39.1535"
1532207183,2018-07-21T21:06:23Z,KNE434,"21.675211,39.152679"
1532207192,2018-07-21T21:06:32Z,KNE434,"21.674938,39.15189"
1532207199,2018-07-21T21:06:39Z,KNE434,"21.674744,39.15134"
1532207206,2018-07-21T21:06:46Z,KNE434,"21.674561,39.150791"
1532207218,2018-07-21T21:06:58Z,KNE434,"21.674137,39.149567"
1532207227,2018-07-21T21:07:07Z,KNE434,"21.673874,39.148808"
1532207238,2018-07-21T21:07:18Z,KNE434,"21.673477,39.147644"
1532207254,2018-07-21T21:07:34Z,KNE434,"21.672935,39.146072"
1532207261,2018-07-21T21:07:41Z,KNE434,"21.672855,39.14566"
1532207267,2018-07-21T21:07:47Z,KNE434,"21.673027,39.145386"
1532207278,2018-07-21T21:07:58Z,KNE434,"21.673477,39.145164"
1532207288,2018-07-21T21:08:08Z,KNE434,"21.674034,39.144974"
1532207298,2018-07-21T21:08:18Z,KNE434,"21.674355,39.144875"
1532207307,2018-07-21T21:08:27Z,KNE434,"21.674629,39.145012"
1532207313,2018-07-21T21:08:33Z,KNE434,"21.674664,39.145222"
1532207322,2018-07-21T21:08:42Z,KNE434,"21.67457,39.14547"
1532207331,2018-07-21T21:08:51Z,KNE434,"21.674492,39.14571"
1532207350,2018-07-21T21:09:10Z,KNE434,"21.672878,39.145847"
1532290373,2018-07-22T20:12:53Z,KNE434,"18.468996,42.341309"
1532290406,2018-07-22T20:13:26Z,KNE434,"18.502167,42.295059"
1532290469,2018-07-22T20:14:29Z,KNE434,"18.567266,42.204529"
1532290528,2018-07-22T20:15:28Z,KNE434,"18.632208,42.113991"
1532290590,2018-07-22T20:16:30Z,KNE434,"18.704689,42.012669"
1532290650,2018-07-22T20:17:30Z,KNE434,"18.778702,41.908966"
1532290712,2018-07-22T20:18:32Z,KNE434,"18.852865,41.805027"
1532290773,2018-07-22T20:19:33Z,KNE434,"18.926697,41.701157"
1532290837,2018-07-22T20:20:37Z,KNE434,"19.004021,41.59219"
1532290898,2018-07-22T20:21:38Z,KNE434,"19.078457,41.487171"
1532290959,2018-07-22T20:22:39Z,KNE434,"19.152195,41.382751"
1532291020,2018-07-22T20:23:40Z,KNE434,"19.225004,41.279728"
1532291085,2018-07-22T20:24:45Z,KNE434,"19.302155,41.170429"
1532291145,2018-07-22T20:25:45Z,KNE434,"19.374893,41.067238"
1532291212,2018-07-22T20:26:52Z,KNE434,"19.452923,40.953487"
1532291274,2018-07-22T20:27:54Z,KNE434,"19.525543,40.84766"
1532291336,2018-07-22T20:28:56Z,KNE434,"19.596724,40.743847"
1532291399,2018-07-22T20:29:59Z,KNE434,"19.671673,40.634335"
1532291462,2018-07-22T20:31:02Z,KNE434,"19.746277,40.524982"
1532291523,2018-07-22T20:32:03Z,KNE434,"19.818218,40.419498"
1532291585,2018-07-22T20:33:05Z,KNE434,"19.891352,40.311985"
1532291648,2018-07-22T20:34:08Z,KNE434,"19.964346,40.204468"
1532291712,2018-07-22T20:35:12Z,KNE434,"20.037573,40.0965"
1532291773,2018-07-22T20:36:13Z,KNE434,"20.10931,39.990536"
1532291836,2018-07-22T20:37:16Z,KNE434,"20.182022,39.882874"
1532291896,2018-07-22T20:38:16Z,KNE434,"20.250092,39.78223"
1532291907,2018-07-22T20:38:27Z,KNE434,"20.264832,39.765751"
1532291915,2018-07-22T20:38:35Z,KNE434,"20.273987,39.758442"
1532291924,2018-07-22T20:38:44Z,KNE434,"20.287931,39.750534"
1532291930,2018-07-22T20:38:50Z,KNE434,"20.2978,39.745937"
1532291938,2018-07-22T20:38:58Z,KNE434,"20.311798,39.739708"
1532291945,2018-07-22T20:39:05Z,KNE434,"20.321915,39.735302"
1532292005,2018-07-22T20:40:05Z,KNE434,"20.416122,39.694046"
1532292068,2018-07-22T20:41:08Z,KNE434,"20.512436,39.651867"
1532292129,2018-07-22T20:42:09Z,KNE434,"20.601059,39.613167"
1532292163,2018-07-22T20:42:43Z,KNE434,"20.648245,39.592331"
1532292195,2018-07-22T20:43:15Z,KNE434,"20.693495,39.572506"
1532292228,2018-07-22T20:43:48Z,KNE434,"20.736969,39.553429"
1532292259,2018-07-22T20:44:19Z,KNE434,"20.774963,39.536804"
1532292292,2018-07-22T20:44:52Z,KNE434,"20.816162,39.518703"
1532292325,2018-07-22T20:45:25Z,KNE434,"20.856846,39.500843"
1532292359,2018-07-22T20:45:59Z,KNE434,"20.89716,39.483067"
1532292389,2018-07-22T20:46:29Z,KNE434,"20.932632,39.467484"
1532292423,2018-07-22T20:47:03Z,KNE434,"20.971161,39.45063"
1532292434,2018-07-22T20:47:14Z,KNE434,"20.984539,39.444763"
1532292446,2018-07-22T20:47:26Z,KNE434,"20.99855,39.438572"
1532292452,2018-07-22T20:47:32Z,KNE434,"21.005539,39.435474"
1532292494,2018-07-22T20:48:14Z,KNE434,"21.052691,39.414623"
1532292506,2018-07-22T20:48:26Z,KNE434,"21.066051,39.408825"
1532292518,2018-07-22T20:48:38Z,KNE434,"21.08025,39.402569"
1532292532,2018-07-22T20:48:52Z,KNE434,"21.097334,39.395039"
1532292546,2018-07-22T20:49:06Z,KNE434,"21.11142,39.388783"
1532292558,2018-07-22T20:49:18Z,KNE434,"21.125313,39.382629"
1532292570,2018-07-22T20:49:30Z,KNE434,"21.139343,39.37645"
1532292583,2018-07-22T20:49:43Z,KNE434,"21.152893,39.370457"
1532292592,2018-07-22T20:49:52Z,KNE434,"21.163671,39.365742"
1532292605,2018-07-22T20:50:05Z,KNE434,"21.176468,39.360168"
1532292617,2018-07-22T20:50:17Z,KNE434,"21.189508,39.354504"
1532292629,2018-07-22T20:50:29Z,KNE434,"21.202194,39.348534"
1532292641,2018-07-22T20:50:41Z,KNE434,"21.214554,39.342342"
1532292653,2018-07-22T20:50:53Z,KNE434,"21.227354,39.335987"
1532292666,2018-07-22T20:51:06Z,KNE434,"21.241196,39.329208"
1532292678,2018-07-22T20:51:18Z,KNE434,"21.254681,39.322662"
1532292690,2018-07-22T20:51:30Z,KNE434,"21.268461,39.315899"
1532292703,2018-07-22T20:51:43Z,KNE434,"21.282379,39.309082"
1532292716,2018-07-22T20:51:56Z,KNE434,"21.295601,39.302624"
1532292729,2018-07-22T20:52:09Z,KNE434,"21.309311,39.295898"
1532292743,2018-07-22T20:52:23Z,KNE434,"21.325859,39.287823"
1532292753,2018-07-22T20:52:33Z,KNE434,"21.336428,39.282684"
1532292759,2018-07-22T20:52:39Z,KNE434,"21.3414,39.280216"
1532292766,2018-07-22T20:52:46Z,KNE434,"21.349602,39.276226"
1532292772,2018-07-22T20:52:52Z,KNE434,"21.356049,39.273075"
1532292779,2018-07-22T20:52:59Z,KNE434,"21.362869,39.269779"
1532292788,2018-07-22T20:53:08Z,KNE434,"21.37207,39.265285"
1532292795,2018-07-22T20:53:15Z,KNE434,"21.378231,39.262287"
1532292806,2018-07-22T20:53:26Z,KNE434,"21.390198,39.256496"
1532292813,2018-07-22T20:53:33Z,KNE434,"21.396294,39.25354"
1532292819,2018-07-22T20:53:39Z,KNE434,"21.402065,39.250793"
1532292825,2018-07-22T20:53:45Z,KNE434,"21.407501,39.248158"
1532292832,2018-07-22T20:53:52Z,KNE434,"21.413361,39.245361"
1532292844,2018-07-22T20:54:04Z,KNE434,"21.42469,39.239857"
1532292851,2018-07-22T20:54:11Z,KNE434,"21.430618,39.236973"
1532292857,2018-07-22T20:54:17Z,KNE434,"21.436203,39.234276"
1532292869,2018-07-22T20:54:29Z,KNE434,"21.446569,39.228821"
1532292875,2018-07-22T20:54:35Z,KNE434,"21.452063,39.226177"
1532292881,2018-07-22T20:54:41Z,KNE434,"21.457695,39.223682"
1532292887,2018-07-22T20:54:47Z,KNE434,"21.462341,39.22184"
1532292893,2018-07-22T20:54:53Z,KNE434,"21.468246,39.219593"
1532292902,2018-07-22T20:55:02Z,KNE434,"21.476643,39.216358"
1532292909,2018-07-22T20:55:09Z,KNE434,"21.482088,39.214172"
1532292915,2018-07-22T20:55:15Z,KNE434,"21.487768,39.211681"
1532292925,2018-07-22T20:55:25Z,KNE434,"21.496101,39.208374"
1532292936,2018-07-22T20:55:36Z,KNE434,"21.507339,39.204014"
1532292945,2018-07-22T20:55:45Z,KNE434,"21.515421,39.200897"
1532292958,2018-07-22T20:55:58Z,KNE434,"21.525848,39.196728"
1532292964,2018-07-22T20:56:04Z,KNE434,"21.531061,39.194744"
1532292970,2018-07-22T20:56:10Z,KNE434,"21.536407,39.192627"
1532292976,2018-07-22T20:56:16Z,KNE434,"21.541489,39.190628"
1532292986,2018-07-22T20:56:26Z,KNE434,"21.54945,39.18742"
1532292998,2018-07-22T20:56:38Z,KNE434,"21.558527,39.183807"
1532293018,2018-07-22T20:56:58Z,KNE434,"21.574263,39.177704"
1532293032,2018-07-22T20:57:12Z,KNE434,"21.585342,39.173279"
1532293039,2018-07-22T20:57:19Z,KNE434,"21.589764,39.171551"
1532293045,2018-07-22T20:57:25Z,KNE434,"21.59428,39.169769"
1532293054,2018-07-22T20:57:34Z,KNE434,"21.600517,39.167278"
1532293060,2018-07-22T20:57:40Z,KNE434,"21.604477,39.16576"
1532293070,2018-07-22T20:57:50Z,KNE434,"21.610062,39.163513"
1532293076,2018-07-22T20:57:56Z,KNE434,"21.613739,39.162037"
1532293082,2018-07-22T20:58:02Z,KNE434,"21.617203,39.160717"
1532293088,2018-07-22T20:58:08Z,KNE434,"21.620907,39.159241"
1532293100,2018-07-22T20:58:20Z,KNE434,"21.62817,39.156391"
1532293112,2018-07-22T20:58:32Z,KNE434,"21.635059,39.153645"
1532293120,2018-07-22T20:58:40Z,KNE434,"21.639496,39.151878"
1532293126,2018-07-22T20:58:46Z,KNE434,"21.64316,39.15044"
1532293132,2018-07-22T20:58:52Z,KNE434,"21.646791,39.149017"
1532293138,2018-07-22T20:58:58Z,KNE434,"21.650299,39.147682"
1532550785,2018-07-25T20:33:05Z,KNE434,"18.431992,42.300797"
1532550853,2018-07-25T20:34:13Z,KNE434,"18.474792,42.195202"
1532550918,2018-07-25T20:35:18Z,KNE434,"18.512238,42.0924"
1532550924,2018-07-25T20:35:24Z,KNE434,"18.519876,42.082081"
1532550931,2018-07-25T20:35:31Z,KNE434,"18.526533,42.07394"
1532550938,2018-07-25T20:35:38Z,KNE434,"18.536819,42.061745"
1532551001,2018-07-25T20:36:41Z,KNE434,"18.612442,41.972973"
1532551064,2018-07-25T20:37:44Z,KNE434,"18.693008,41.878216"
1532551125,2018-07-25T20:38:45Z,KNE434,"18.771881,41.784977"
1532551188,2018-07-25T20:39:48Z,KNE434,"18.851166,41.691399"
1532551250,2018-07-25T20:40:50Z,KNE434,"18.93132,41.596447"
1532551313,2018-07-25T20:41:53Z,KNE434,"19.01049,41.502552"
1532551375,2018-07-25T20:42:55Z,KNE434,"19.091072,41.406971"
1532551441,2018-07-25T20:44:01Z,KNE434,"19.171562,41.311241"
1532551503,2018-07-25T20:45:03Z,KNE434,"19.245163,41.223644"
1532551563,2018-07-25T20:46:03Z,KNE434,"19.317829,41.137108"
1532551626,2018-07-25T20:47:06Z,KNE434,"19.393204,41.040951"
1532551689,2018-07-25T20:48:09Z,KNE434,"19.462002,40.940952"
1532551750,2018-07-25T20:49:10Z,KNE434,"19.532806,40.83773"
1532551812,2018-07-25T20:50:12Z,KNE434,"19.606081,40.730862"
1532551873,2018-07-25T20:51:13Z,KNE434,"19.678749,40.624695"
1532551939,2018-07-25T20:52:19Z,KNE434,"19.754814,40.513332"
1532551997,2018-07-25T20:53:17Z,KNE434,"19.825947,40.408813"
1532552059,2018-07-25T20:54:19Z,KNE434,"19.897032,40.304245"
1532552120,2018-07-25T20:55:20Z,KNE434,"19.968349,40.199474"
1532552183,2018-07-25T20:56:23Z,KNE434,"20.039108,40.094799"
1532552243,2018-07-25T20:57:23Z,KNE434,"20.106842,39.994728"
1532552305,2018-07-25T20:58:25Z,KNE434,"20.173738,39.895752"
1532552368,2018-07-25T20:59:28Z,KNE434,"20.243612,39.79208"
1532552383,2018-07-25T20:59:43Z,KNE434,"20.262955,39.768642"
1532552389,2018-07-25T20:59:49Z,KNE434,"20.270508,39.762119"
1532552407,2018-07-25T21:00:07Z,KNE434,"20.299988,39.74564"
1532552416,2018-07-25T21:00:16Z,KNE434,"20.316513,39.738235"
1532552424,2018-07-25T21:00:24Z,KNE434,"20.327547,39.733402"
1532552482,2018-07-25T21:01:22Z,KNE434,"20.427774,39.689358"
1532552508,2018-07-25T21:01:48Z,KNE434,"20.473627,39.669186"
